rollout/ep_len_mean,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/iterations,train/entropy_loss,train/learning_rate,train/value_loss,train/loss,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/approx_kl,train/clip_range
277.320987654321,115,195,-269.8395061728395,22528,11,-1.1144147096822659,0.001,314.6524754524231,89.96342468261719,150,-0.03523468618222978,0.15413411458333334,-0.008015751838684082,0.10105824,0.5
277.3863636363636,115,213,-269.2613636363636,24576,12,-1.09619532606254,0.001,241.22055922597647,35.26829147338867,165,-0.039815063539208495,0.18831380208333334,0.14112740755081177,0.12380816,0.5
283.39784946236557,114,231,-252.86021505376345,26624,13,-1.0558684518250325,0.001,177.8107655391097,35.41221237182617,180,-0.053373821488639804,0.20537109375,0.4826434254646301,0.1123806,0.5
290.7551020408163,114,250,-238.44897959183675,28672,14,-1.093448348591725,0.001,108.14375174244245,18.82473373413086,195,-0.026515055502144,0.20016276041666667,0.5040799081325531,0.118885934,0.5
289.67,114,269,-194.84,30720,15,-1.0745192313256362,0.001,200.4041470989585,48.516197204589844,210,-0.04024952977561043,0.18404947916666667,0.32146239280700684,0.11496687,0.5
298.87,113,287,-167.98,32768,16,-1.106606050549696,0.001,219.39918042172988,22.750627517700195,225,-0.03537794899990938,0.16510416666666666,0.351631760597229,0.0996895,0.5
306.76,113,306,-108.99,34816,17,-1.051234870031476,0.001,101.68861609200637,22.34762954711914,240,-0.051240240134090224,0.22473958333333333,0.4935987591743469,0.15422411,0.5
314.97,113,324,-88.15,36864,18,-1.0089970582785706,0.001,180.46433082868654,68.89768981933594,255,-0.040589722139217584,0.17356770833333332,0.24565410614013672,0.092206664,0.5
311.12,114,341,-39.38,38912,19,-1.0204385536412397,0.001,209.14133582065503,24.607866287231445,270,-0.03373663795961571,0.17037760416666667,0.28707730770111084,0.12622812,0.5
318.6,114,357,-30.02,40960,20,-1.0115030939690768,0.001,158.89348273376623,20.088123321533203,285,-0.04482298922206004,0.17701822916666668,0.3164812922477722,0.115575045,0.5
317.87,114,374,-18.24,43008,21,-1.0394433300321302,0.001,133.11275920520225,23.683076858520508,300,-0.04552717689972875,0.20299479166666667,0.37806057929992676,0.12640032,0.5
322.69,115,391,-0.09,45056,22,-0.9800300156076749,0.001,153.124297011892,28.468059539794922,315,-0.050232630107105554,0.20817057291666666,0.4320012331008911,0.113915145,0.5
325.85,115,406,18.54,47104,23,-0.9893834081788858,0.001,246.2613157187899,75.91354370117188,330,-0.043074821644222536,0.16998697916666666,0.30794602632522583,0.12491799,0.5
332.29,116,423,14.93,49152,24,-0.9315649005273978,0.001,249.45746544649202,82.7212142944336,345,-0.04324980734212052,0.20074869791666666,-0.15491938591003418,0.11789023,0.5
333.13,116,441,29.38,51200,25,-0.9293858249361316,0.001,110.30078250889977,18.805627822875977,360,-0.052996738420430727,0.19580078125,0.5636470019817352,0.17446849,0.5
338.73,115,459,36.34,53248,26,-0.9602455480024219,0.001,165.70820251430075,24.656164169311523,375,-0.045810302535634645,0.20598958333333334,0.4245896339416504,0.14892994,0.5
344.11,116,476,42.48,55296,27,-0.9690546105615795,0.001,145.50081625804305,15.181200981140137,390,-0.03857630222082662,0.19290364583333333,0.3691015839576721,0.117977574,0.5
355.35,116,492,39.67,57344,28,-1.009088681389888,0.001,188.12260550508896,18.777908325195312,405,-0.04589452459416255,0.17890625,0.35066330432891846,0.120661825,0.5
360.67,116,509,44.65,59392,29,-0.9553721922139327,0.001,134.95802702357372,7.307857036590576,420,-0.056401896725098294,0.24928385416666668,0.46467483043670654,0.15927204,0.5
368.85,116,527,59.6,61440,30,-0.9376668698775271,0.001,206.43501169035832,78.62295532226562,435,-0.03350893519333719,0.20712890625,0.3899881839752197,0.12862477,0.5
376.2,116,543,64.6,63488,31,-0.9439098143950104,0.001,132.67425105075043,36.41544723510742,450,-0.044108878769475265,0.22194010416666668,0.5860238373279572,0.14965099,0.5
383.47,117,558,43.09,65536,32,-0.9310073944429557,0.001,136.20909460733336,30.709651947021484,465,-0.03549214474757415,0.19283854166666667,0.428652286529541,0.1304845,0.5
385.36,117,574,46.04,67584,33,-0.9537495105837782,0.001,131.04487391660612,26.646541595458984,480,-0.04488938789921425,0.19671223958333334,0.5423237383365631,0.13648751,0.5
391.88,117,591,43.27,69632,34,-0.9832738078199327,0.001,111.13742632667224,13.681468963623047,495,-0.044572581030176174,0.19720052083333334,0.554026186466217,0.13627523,0.5
395.86,117,609,39.08,71680,35,-0.9304710731220742,0.001,184.9434738571445,21.984987258911133,510,-0.0575498299045042,0.223046875,0.45253443717956543,0.14518064,0.5
401.65,117,627,51.25,73728,36,-0.8766805631729464,0.001,138.5829404771328,15.565573692321777,525,-0.04823327179134746,0.18714192708333333,0.46345454454421997,0.11489004,0.5
412.7,117,644,52.83,75776,37,-0.8418520635614792,0.001,135.3659350246191,37.50189208984375,540,-0.04371085460685815,0.18880208333333334,0.6376033425331116,0.15705332,0.5
425.17,117,660,46.32,77824,38,-0.837799365259707,0.001,100.83043983529011,10.761340141296387,555,-0.05146723984968655,0.20182291666666666,0.725369781255722,0.15855479,0.5
427.88,118,676,40.85,79872,39,-0.8850474518723785,0.001,180.45259201079608,61.69074630737305,570,-0.045318082051623305,0.16598307291666667,0.4532041549682617,0.11110394,0.5
434.83,118,692,45.87,81920,40,-0.8547092866152525,0.001,135.67878164052962,36.657535552978516,585,-0.05126652956920831,0.19925130208333333,0.564128965139389,0.1443133,0.5
439.11,118,707,63.48,83968,41,-0.8643729016495247,0.001,129.72656996498506,51.43653106689453,600,-0.04871081591312153,0.18430989583333332,0.5934087336063385,0.12285773,0.5
444.51,118,725,76.34,86016,42,-0.8365819342434406,0.001,144.3649303170542,6.084939002990723,615,-0.04969939753112461,0.18707682291666666,0.5986592471599579,0.13922903,0.5
454.25,118,741,72.0,88064,43,-0.8454357905002932,0.001,153.47448490709067,61.85082244873047,630,-0.04888111093083959,0.21549479166666666,0.47588586807250977,0.15652227,0.5
455.59,118,757,77.5,90112,44,-0.8630646797828376,0.001,94.43670200755199,26.08721160888672,645,-0.05022449405005318,0.2240234375,0.7273381948471069,0.16024643,0.5
460.89,118,775,64.81,92160,45,-0.8291980032188196,0.001,226.11704524258772,56.498504638671875,660,-0.05193764865252888,0.14944661458333333,0.44737815856933594,0.13368052,0.5
460.85,118,795,68.41,94208,46,-0.8131572899408639,0.001,134.9682427716752,14.416388511657715,675,-0.04381958232273367,0.20208333333333334,0.41568052768707275,0.13786606,0.5
460.96,118,815,74.2,96256,47,-0.8062300904343526,0.001,139.21593370487292,40.536956787109375,690,-0.06815428275573747,0.23623046875,0.5077775716781616,0.1583011,0.5
459.44,118,831,82.69,98304,48,-0.8007992750965058,0.001,99.79203101371725,13.479303359985352,705,-0.05292654401879796,0.20608723958333333,0.633103609085083,0.13644323,0.5
460.97,118,848,85.3,100352,49,-0.8009384076111019,0.001,108.56844494615991,22.648456573486328,720,-0.07040179111184747,0.24313151041666667,0.6089678108692169,0.21211106,0.5
