rollout/ep_len_mean,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/iterations,train/entropy_loss,train/learning_rate,train/value_loss,train/loss,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/approx_kl,train/clip_range
194.78,264,87,-251.75,23040,45,-1.3774302951991557,0.0001,1691.59501953125,2123.6025390625,880,-0.0011281078943284229,0.0,0.11480885744094849,0.00047052035,0.2
188.65,263,89,-235.95,23552,46,-1.3771818473935127,0.0001,690.4803812026978,890.189697265625,900,-0.0007022273217444308,0.0,0.16952359676361084,0.00020470668,0.2
191.34,263,91,-239.17,24064,47,-1.3765189848840236,0.0001,770.4952217102051,748.0241088867188,920,-0.001146498165326193,0.0,-0.0056819915771484375,0.00024766917,0.2
186.88,263,93,-228.4,24576,48,-1.37343937009573,0.0001,1427.1468933105468,1372.916015625,940,-0.003010771531262435,0.0,0.17310184240341187,0.0007133761,0.2
189.33,263,95,-226.67,25088,49,-1.3706960648298263,0.0001,630.7282356262207,724.8978881835938,960,-0.0039052128995535895,0.0,0.2621493935585022,0.0021110037,0.2
182.61,262,97,-216.98,25600,50,-1.3701716884970665,0.0001,1642.2684886932373,1828.4158935546875,980,-0.00567999737104401,9.765625e-05,-0.08962070941925049,0.00814482,0.2
185.39,261,99,-221.42,26112,51,-1.364412322640419,0.0001,926.9058460235595,754.7538452148438,1000,-0.008821578029892408,0.01201171875,0.06165581941604614,0.010419174,0.2
188.4,260,102,-218.97,26624,52,-1.365055363625288,0.0001,1749.401587677002,1729.9300537109375,1020,-0.0019664511986775325,0.0,0.04732847213745117,0.0006295922,0.2
192.5,259,104,-225.41,27136,53,-1.3660611473023891,0.0001,804.494171333313,754.428466796875,1040,-0.001242769711825531,0.0,0.25203412771224976,0.00016962283,0.2
190.39,259,106,-218.46,27648,54,-1.3669334672391416,0.0001,973.9551853179931,775.6531982421875,1060,-0.003011924118618481,0.0,0.13296806812286377,0.0008112072,0.2
192.05,259,108,-218.99,28160,55,-1.3672607854008674,0.0001,2080.960921859741,3450.697021484375,1080,-0.0024210575938923284,0.0,0.04988282918930054,0.0013036745,0.2
188.03,258,110,-211.94,28672,56,-1.3682372204959392,0.0001,1513.139458847046,1293.4300537109375,1100,-0.001640624983701855,0.0,0.30559056997299194,0.00067219813,0.2
189.74,256,113,-213.97,29184,57,-1.3693621180951596,0.0001,936.3343355178833,1092.4036865234375,1120,-0.0019587475500884464,0.0,0.3516142964363098,0.00035662262,0.2
188.33,255,116,-212.35,29696,58,-1.3700393922626972,0.0001,1213.9772752761842,1534.9061279296875,1140,-0.0037743136199424043,0.0,0.4028845429420471,0.0014140952,0.2
190.37,254,118,-213.4,30208,59,-1.371857450902462,0.0001,1613.133562850952,1668.9071044921875,1160,-0.004120176483411342,0.0,0.3669251799583435,0.0025605597,0.2
193.59,254,120,-218.86,30720,60,-1.3756234742701055,0.0001,1053.3151351928711,799.3489379882812,1180,-0.00379500217968598,0.0,0.21304041147232056,0.002239728,0.2
191.96,252,123,-213.33,31232,61,-1.3756833538413047,0.0001,1288.0883590698243,1516.4615478515625,1200,-0.00121321571059525,0.0,0.1785321831703186,0.00020599156,0.2
195.99,251,126,-224.12,31744,62,-1.3773335382342338,0.0001,1194.4793952941895,1107.6229248046875,1220,-0.0014826727303443477,0.0,-0.17339766025543213,0.00050482096,0.2
196.49,251,128,-217.25,32256,63,-1.3771086685359477,0.0001,1037.9032775878907,1165.600830078125,1240,-0.0037152054370380937,0.0,0.10383087396621704,0.002926593,0.2
199.56,251,130,-220.65,32768,64,-1.3760916337370872,0.0001,2004.3133087158203,1803.90576171875,1260,-0.004900935752084478,0.0,0.100730299949646,0.0019554817,0.2
203.08,251,132,-221.39,33280,65,-1.3759136661887168,0.0001,735.5462921142578,749.4964599609375,1280,-0.0016428346483735369,0.0,0.1003604531288147,0.0006268611,0.2
205.6,252,134,-226.8,33792,66,-1.3750793203711509,0.0001,1541.4814697265624,1737.0262451171875,1300,-0.001566531741991639,0.0,0.45244020223617554,0.00093421596,0.2
208.37,252,135,-226.21,34304,67,-1.3731230311095715,0.0001,867.2676219940186,476.5550537109375,1320,-0.0025983683444792405,0.0,0.11718642711639404,0.001968374,0.2
204.99,252,137,-219.93,34816,68,-1.369198276102543,0.0001,891.3154762268066,796.3695678710938,1340,-0.00150065141642699,0.0,0.2511906027793884,0.0005414708,0.2
205.51,252,139,-222.04,35328,69,-1.372181959450245,0.0001,640.3980932235718,446.756103515625,1360,-0.006279684623586945,0.0021484375,0.3387404680252075,0.0048751896,0.2
206.63,252,141,-218.42,35840,70,-1.3779525615274906,0.0001,1153.867709350586,752.1503295898438,1380,-0.0067683854256756605,0.0,0.19560813903808594,0.0032086782,0.2
204.66,252,143,-215.54,36352,71,-1.3736975602805614,0.0001,2288.201700592041,1102.0521240234375,1400,-0.006419188872678205,0.0001953125,-0.10583066940307617,0.008860588,0.2
202.97,253,145,-209.28,36864,72,-1.371425088495016,0.0001,1418.7389934539794,1161.0009765625,1420,-0.003465731008327566,0.0,0.38825130462646484,0.0029614293,0.2
205.37,253,147,-211.17,37376,73,-1.3770749539136886,0.0001,1063.8759422302246,966.9866943359375,1440,-0.005761777328734752,0.0234375,0.34486067295074463,0.0070802085,0.2
210.03,253,149,-210.42,37888,74,-1.3786466300487519,0.0001,1196.0469257354737,873.4728393554688,1460,-0.004890092258574441,0.0,0.016983985900878906,0.005522699,0.2
207.37,253,151,-201.62,38400,75,-1.3733824126422405,0.0001,2582.301638793945,2407.24951171875,1480,-0.003123612102353945,0.0,0.20864295959472656,0.0007725677,0.2
210.05,253,153,-198.75,38912,76,-1.3772957742214202,0.0001,948.8580307006836,666.7662353515625,1500,-0.005343524980708026,0.0,0.3601383566856384,0.0033460995,0.2
210.68,254,155,-195.95,39424,77,-1.3792736671864987,0.0001,1515.9298845291137,1926.203369140625,1520,-0.002593911089934409,0.0,0.22125327587127686,0.0024363035,0.2
213.5,254,157,-195.62,39936,78,-1.3815218269824983,0.0001,421.5267475128174,239.1127471923828,1540,-0.0017051059170626105,0.0,0.09759163856506348,0.0006474579,0.2
211.14,254,159,-183.53,40448,79,-1.379587922990322,0.0001,790.7805807113648,840.9532470703125,1560,-0.006994643101643305,0.010546875,0.30617278814315796,0.006672568,0.2
210.34,254,160,-182.7,40960,80,-1.3771858379244803,0.0001,1460.7836917877198,1558.790283203125,1580,-0.0016197573888348416,0.0,0.22654235363006592,0.0003577735,0.2
213.36,253,163,-191.67,41472,81,-1.3786518566310406,0.0001,806.504356765747,601.697265625,1600,-0.007681444910122082,0.0,0.3655708432197571,0.0046978537,0.2
214.71,252,166,-187.49,41984,82,-1.380169815570116,0.0001,1591.3452503204346,1279.893310546875,1620,-0.002031455625547096,0.0,0.3881123661994934,0.0014035549,0.2
216.88,250,169,-193.15,42496,83,-1.370482224971056,0.0001,833.2604686737061,425.5155029296875,1640,-0.012311018942273221,0.09423828125,0.114723801612854,0.011836297,0.2
215.6,250,171,-191.19,43008,84,-1.3641762480139732,0.0001,1701.1043800354005,1456.117919921875,1660,-0.006922612643393222,0.0103515625,0.17334890365600586,0.007019445,0.2
215.29,249,174,-198.16,43520,85,-1.3507227577269076,0.0001,870.4783695220947,934.5006103515625,1680,-0.016006702021695674,0.0224609375,0.1272338628768921,0.011665032,0.2
210.98,249,176,-190.23,44032,86,-1.3607088059186936,0.0001,1661.3616424560546,2159.58447265625,1700,-0.011855131087213523,0.04560546875,0.3996163010597229,0.012004537,0.2
208.01,249,178,-184.71,44544,87,-1.3692988902330399,0.0001,500.8882814407349,382.42547607421875,1720,-0.00961502514546737,0.0439453125,0.35394203662872314,0.009465045,0.2
207.51,249,180,-183.56,45056,88,-1.37323514893651,0.0001,1382.0879043579102,1308.7060546875,1740,-0.005064217757899314,0.00380859375,0.10398995876312256,0.00398835,0.2
204.34,248,183,-174.57,45568,89,-1.3747179351747036,0.0001,986.6034805297852,660.7420043945312,1760,-0.007406990570598282,0.0,0.13426226377487183,0.0057853423,0.2
206.07,248,185,-179.21,46080,90,-1.366018634289503,0.0001,533.5390348434448,410.3627014160156,1780,-0.011529358096595388,0.04423828125,0.29162847995758057,0.017521337,0.2
198.6,248,187,-177.42,46592,91,-1.3664072535932064,0.0001,1107.6572261810302,838.7023315429688,1800,-0.004352897781063803,0.0017578125,0.34346717596054077,0.0050168466,0.2
198.92,246,191,-187.24,47104,92,-1.3757287874817847,0.0001,2565.752448272705,2369.667236328125,1820,-0.010518656052590813,0.03681640625,0.015951097011566162,0.007316005,0.2
195.7,245,194,-179.07,47616,93,-1.3760010212659837,0.0001,2152.499564361572,1783.1522216796875,1840,-0.008112066975445486,0.0548828125,0.08150488138198853,0.008765258,0.2
195.46,245,196,-177.97,48128,94,-1.374649602174759,0.0001,2189.498867034912,1071.8702392578125,1860,-0.002113557509437669,0.0009765625,0.2797788381576538,0.0025272707,0.2
189.23,245,198,-165.8,48640,95,-1.3669667296111583,0.0001,617.8434282302857,648.5321655273438,1880,-0.011218865794944577,0.03486328125,0.32730531692504883,0.015584276,0.2
192.57,245,200,-166.24,49152,96,-1.3631369829177857,0.0001,1072.1541343688964,796.8548583984375,1900,-0.012260461162077263,0.01328125,0.22321367263793945,0.012518918,0.2
189.37,245,202,-160.87,49664,97,-1.366939126700163,0.0001,2182.880336380005,2525.53662109375,1920,-0.0030038715471164324,0.0,0.03226184844970703,0.0015955196,0.2
188.87,245,204,-161.87,50176,98,-1.3623804613947867,0.0001,715.937050819397,552.6210327148438,1940,-0.005444535115384497,0.00166015625,0.35896581411361694,0.004831792,0.2
185.02,245,206,-150.84,50688,99,-1.3708887584507465,0.0001,610.4886423110962,489.8490905761719,1960,-0.014053708830033429,0.0330078125,0.1012035608291626,0.012742521,0.2
181.12,245,208,-148.41,51200,100,-1.3681869201362133,0.0001,615.1394613265991,586.9409790039062,1980,-0.006109061648021452,0.01455078125,0.30354058742523193,0.0058435993,0.2
185.56,244,211,-155.36,51712,101,-1.3733628779649734,0.0001,1446.7645416259766,930.4052734375,2000,-0.01824471998261288,0.0787109375,0.39394688606262207,0.013141211,0.2
188.8,243,214,-160.52,52224,102,-1.3698147334158421,0.0001,948.2563724517822,716.0443725585938,2020,-0.007003205368528142,0.025,0.23248690366744995,0.009903412,0.2
186.14,243,216,-155.45,52736,103,-1.3722439795732497,0.0001,1247.2547706604005,1542.4285888671875,2040,-0.019170630403095856,0.1375,0.27453410625457764,0.018365866,0.2
183.97,242,219,-161.15,53248,104,-1.3577952176332473,0.0001,394.8094479560852,250.1903839111328,2060,-0.010645777668105438,0.04716796875,0.39057570695877075,0.008481236,0.2
186.44,242,221,-166.88,53760,105,-1.368529274314642,0.0001,2929.124906158447,3731.620361328125,2080,-0.004957281312090345,0.00048828125,0.14675956964492798,0.008428627,0.2
187.0,242,224,-172.74,54272,106,-1.360013047605753,0.0001,1383.788073348999,1411.022705078125,2100,-0.006044122573803179,0.02177734375,0.27933794260025024,0.009169279,0.2
186.01,242,226,-169.52,54784,107,-1.3379426054656505,0.0001,975.7197610855103,837.95947265625,2120,-0.014065499886055478,0.0720703125,-0.034834980964660645,0.009700066,0.2
187.76,242,228,-175.68,55296,108,-1.342257921397686,0.0001,3089.0048751831055,2540.3193359375,2140,-0.0074134520575171335,0.02890625,0.04168093204498291,0.0053809946,0.2
192.15,242,230,-176.71,55808,109,-1.3533967725932599,0.0001,1447.3305870056151,1166.3089599609375,2160,-0.012804039212642237,0.130078125,-0.13393032550811768,0.013668549,0.2
187.28,242,232,-168.39,56320,110,-1.3575920261442662,0.0001,2044.8915424346924,1774.8082275390625,2180,-0.0016530174005310982,0.0,0.10028362274169922,0.00060263055,0.2
190.2,242,234,-174.03,56832,111,-1.359437272697687,0.0001,2530.5326820373534,2063.169189453125,2200,-0.013470173063979018,0.05068359375,-0.0448307991027832,0.01243117,0.2
193.4,242,236,-175.21,57344,112,-1.352725724130869,0.0001,968.9872596740722,694.78662109375,2220,-0.01807762089301832,0.16259765625,0.09197461605072021,0.015619479,0.2
191.0,242,238,-176.65,57856,113,-1.345274731516838,0.0001,2164.767589187622,1959.6531982421875,2240,-0.011258952785283327,0.02900390625,0.05883711576461792,0.012187059,0.2
188.39,242,240,-176.78,58368,114,-1.3498050317168235,0.0001,572.5395448684692,395.3497619628906,2260,-0.012650098578887992,0.04443359375,0.41172146797180176,0.011211928,0.2
188.39,242,242,-179.49,58880,115,-1.3509897127747537,0.0001,1237.5252647399902,1111.9647216796875,2280,-0.002512011121143587,0.00048828125,0.5317751467227936,0.0022822404,0.2
184.32,242,244,-178.78,59392,116,-1.3398918502032757,0.0001,634.4731147766113,755.1949462890625,2300,-0.00479293071111897,0.011328125,0.4632630944252014,0.0072439965,0.2
183.61,242,247,-173.88,59904,117,-1.3410982936620712,0.0001,1220.8781497955322,762.2572631835938,2320,-0.006449631669966038,0.01650390625,0.41226404905319214,0.011389125,0.2
176.25,242,249,-158.76,60416,118,-1.3232810467481613,0.0001,767.6345840454102,631.621826171875,2340,-0.01478277831338346,0.04033203125,0.19371020793914795,0.012271119,0.2
180.65,242,251,-159.55,60928,119,-1.311554655432701,0.0001,701.5797424316406,552.0538330078125,2360,-0.004409627077984623,0.00048828125,0.443442702293396,0.0056019137,0.2
184.01,242,253,-162.93,61440,120,-1.3219025306403638,0.0001,801.7920072555542,683.5809326171875,2380,-0.002084020187612623,0.0,0.4273601770401001,0.0013337737,0.2
185.0,241,257,-170.68,61952,121,-1.2974506430327892,0.0001,1401.4902587890624,1099.8780517578125,2400,-0.004152868347591721,0.0099609375,0.10862022638320923,0.007131162,0.2
187.97,240,260,-169.81,62464,122,-1.3209686882793903,0.0001,1541.6588146209717,1627.6746826171875,2420,-0.016535104665672408,0.09482421875,0.16718196868896484,0.009317601,0.2
191.02,239,262,-173.99,62976,123,-1.3297261498868465,0.0001,1039.8044414520264,1003.6264038085938,2440,-0.007166049955412745,0.03564453125,0.09514355659484863,0.009971258,0.2
194.68,239,264,-180.24,63488,124,-1.3186808489263058,0.0001,2414.0350425720217,4769.6083984375,2460,-0.006914054782828316,0.02783203125,0.06284821033477783,0.0059165666,0.2
196.44,239,267,-184.84,64000,125,-1.305868247896433,0.0001,1052.5513534545898,750.6324462890625,2480,-0.005655551343807019,0.01416015625,0.3286898136138916,0.006209544,0.2
197.43,239,269,-185.68,64512,126,-1.2941760659217834,0.0001,1062.2275173187256,801.9392700195312,2500,-0.002759286545915529,0.0,0.31341612339019775,0.002228375,0.2
197.73,239,271,-190.52,65024,127,-1.3219689205288887,0.0001,795.3581092834472,624.8297729492188,2520,-0.006977656466187909,0.01787109375,0.3144034743309021,0.007243161,0.2
203.58,239,274,-195.92,65536,128,-1.3030267767608166,0.0001,848.2618761062622,894.7619018554688,2540,-0.012028600194025785,0.07080078125,0.4417889714241028,0.011829477,0.2
205.27,238,276,-197.31,66048,129,-1.3441132470965385,0.0001,771.1673444747925,946.22412109375,2560,-0.017187234183074905,0.1125,0.36781787872314453,0.011352472,0.2
202.59,238,278,-193.78,66560,130,-1.3263201765716075,0.0001,630.4217636108399,643.2236328125,2580,-0.004759563639527187,0.00966796875,0.3855781555175781,0.009485675,0.2
202.97,238,280,-189.36,67072,131,-1.3247502639889717,0.0001,861.881307220459,617.8676147460938,2600,-0.014243991457624361,0.08525390625,0.21552389860153198,0.013853738,0.2
199.02,238,283,-178.45,67584,132,-1.3408457197248935,0.0001,863.6166917800904,724.1836547851562,2620,-0.0070988317806040865,0.0146484375,0.466144859790802,0.0054344926,0.2
199.01,238,285,-173.44,68096,133,-1.3421579644083976,0.0001,1868.4364175796509,1278.7506103515625,2640,-0.004997379804262891,0.0041015625,-0.2109696865081787,0.007218593,0.2
198.45,238,287,-172.15,68608,134,-1.317372377961874,0.0001,592.082525062561,397.2876892089844,2660,-0.0065292864223010835,0.0166015625,0.25191158056259155,0.00810438,0.2
200.17,237,290,-178.36,69120,135,-1.3288891643285752,0.0001,958.8789649963379,728.8790283203125,2680,-0.00607342325092759,0.02490234375,0.3532172441482544,0.0102949515,0.2
199.42,237,293,-181.94,69632,136,-1.3302862785756588,0.0001,911.2002077102661,787.060302734375,2700,-0.010387157220975496,0.0353515625,0.3641267418861389,0.01146853,0.2
202.48,237,295,-177.0,70144,137,-1.3303837783634662,0.0001,946.4212280273438,771.652099609375,2720,-0.012709708482725545,0.0654296875,0.33697664737701416,0.013032684,0.2
196.63,236,298,-171.19,70656,138,-1.3222859628498553,0.0001,1022.0121349334717,767.415283203125,2740,-0.00875721559568774,0.04306640625,-0.10152697563171387,0.012138776,0.2
198.06,236,301,-168.17,71168,139,-1.3333124056458474,0.0001,873.6607276916504,696.8531494140625,2760,-0.012061872144113295,0.06650390625,0.2728368639945984,0.012183318,0.2
198.77,236,303,-165.52,71680,140,-1.3317652843892573,0.0001,333.84868602752687,203.13946533203125,2780,-0.0054280800773995,0.01376953125,0.5259884893894196,0.0036324663,0.2
195.7,236,305,-157.41,72192,141,-1.3267658457159996,0.0001,521.7485523223877,409.3544006347656,2800,-0.004170796388643793,0.00166015625,0.3347659111022949,0.0029367455,0.2
199.02,236,307,-157.4,72704,142,-1.3326012402772904,0.0001,1905.121915435791,1432.58544921875,2820,-0.002256507845595479,9.765625e-05,0.02681213617324829,0.0027945074,0.2
202.9,236,310,-163.01,73216,143,-1.318494662642479,0.0001,1614.3071212768555,502.7087707519531,2840,-0.007873990717052947,0.010546875,0.06135892868041992,0.010035792,0.2
203.92,235,312,-158.94,73728,144,-1.31712646484375,0.0001,849.1139028549194,606.2876586914062,2860,-0.01087665413506329,0.059765625,0.29450929164886475,0.009079652,0.2
195.52,236,314,-135.38,74240,145,-1.3174732692539692,0.0001,653.506794166565,618.7506103515625,2880,-0.01357314272026997,0.055078125,0.3987302780151367,0.0113486815,0.2
190.78,236,316,-125.64,74752,146,-1.3376697912812232,0.0001,2167.779941177368,1830.3829345703125,2900,-0.0044337793660815805,0.00302734375,0.24023258686065674,0.002991158,0.2
180.25,235,319,-112.86,75264,147,-1.3444600902497768,0.0001,1603.4535186767578,2090.581787109375,2920,-0.004169812187319622,0.00126953125,0.011737048625946045,0.0034954285,0.2
181.66,235,322,-111.47,75776,148,-1.3567466147243976,0.0001,732.1482913970947,630.3223266601562,2940,-0.012613799609243869,0.05224609375,0.4060782194137573,0.01058363,0.2
178.83,235,324,-105.6,76288,149,-1.3568818882107734,0.0001,705.2148441314697,627.4461669921875,2960,-0.005545575445285067,0.01142578125,0.5612110495567322,0.008123584,0.2
179.02,234,326,-96.73,76800,150,-1.3500509776175023,0.0001,618.5032350540162,520.3291625976562,2980,-0.010795109820901417,0.05361328125,0.498116135597229,0.008620946,0.2
181.08,234,329,-95.14,77312,151,-1.3249616861343383,0.0001,713.4156749725341,830.19384765625,3000,-0.00573838026903104,0.0169921875,0.41106200218200684,0.0034186146,0.2
181.8,233,332,-91.94,77824,152,-1.332437312602997,0.0001,591.8756353378296,450.3106994628906,3020,-0.0026492506192880684,0.0,0.4375770092010498,0.0035333773,0.2
182.34,233,335,-95.3,78336,153,-1.3124680139124394,0.0001,536.3533536911011,302.2300109863281,3040,-0.0029241971889859995,0.0078125,0.6367380321025848,0.0055262377,0.2
186.33,232,338,-96.31,78848,154,-1.3274549335241317,0.0001,1213.1105098724365,947.2677001953125,3060,-0.022071009888895786,0.1462890625,0.6678464412689209,0.017532647,0.2
